,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,idx_bars_confidence,idx_bars_start,idx_beats_confidence,idx_beats_start,idx_sections_confidence,idx_sections_start,idx_segments_confidence,idx_segments_loudness_max,idx_segments_loudness_max_time,idx_segments_loudness_start,idx_segments_pitches,idx_segments_start,idx_segments_timebre,idx_tatums_confidence,idx_tatums_start,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,,analyzer_version,track_7digitalid,artist_familiar,artist_hotttnesss,artist_id,artist_latitude,artist_location,artist_longitude,artist_mbid,artist_name,artist_playmeid,genre,idx_artist_terms,idx_similar_artists,release,release_7digitalid,song_hotttnesss,song_id,title,artist_7digitalid
6025,22050,db9dc53b42f8d983302ca76df980b19d,0.0,164.96281,0.165,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.666,-6.929,1,0.631,153.966,137.828,4,0.571,b'TRAJNWY128F1453771',6025,b'',215404,0.4597971288376104,0.3499126116745628,b'ARDNS031187B9924F0',32.67828,Georgia,-83.22295,b'e29641cc-3658-4886-89d7-3a146d2d3d75',Tim Wilson,7570,b'',0,0,b'Church League Softball Fistfight',20683,0.0,SOVWTMN12A6D4F8ACF,b'Naked Enough',14504
6026,22050,fde62fe93f43e47d16bc2a0ca4a13e34,0.0,235.38893,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.0,-19.488,0,0.076,228.095,85.508,3,1.0,b'TRAJNUU12903CC8AC0',6026,b'',8931345,0.3181414524676429,0.42070316745118513,b'ARDXGVT124207832C0',,,,b'',Twinkle Twinkle Little Rock Star,-1,b'',0,0,b'Lullaby Versions of Bob Marley',807759,0.0,SONCEJF12AB018581C,b'Jamming',494025
6027,22050,06f1801b140c5ade028489d4074ced1b,0.0,248.18893,0.241,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.373,-3.798,1,0.417,234.91,117.954,4,0.0,b'TRAJNYU128E07856A5',6027,b'',72171,0.7446412459327763,0.5799889824287546,b'ARNLO5S1187B9B80CC',,"Pasadena, CA",,b'b665b768-0d83-4363-950c-31ed39317c15',Van Halen,54598,b'',0,0,b'The Best Of Both Worlds',7133,0.6844825731512485,SOWDZZQ12A670215BD,"b""Can't Stop Lovin' You (Remastered Album Version)""",4741
6028,22050,dfa44043818c43145bbb65331e7ecba8,0.0,226.32444,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.925,-12.42,1,0.737,219.405,89.675,4,0.548,b'TRAJNBE128F4255C97',6028,b'',2760836,0.37404143444901305,0.3225901576387948,b'ARTPGR61187B98B0F6',,,,b'ae45c35a-5eda-4536-bb7f-ece636058c44',Thriller U,-1,b'',0,0,b'Whip Me Volume 1',262341,,SOYJFCZ12A8C137848,b'Memories',7760
6029,22050,8df52b6e66f45bcc0a64059b7f84ff29,0.0,312.08444,0.612,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.541,-8.775,0,0.485,304.007,119.562,4,0.316,b'TRAJNWY128E078907F',6029,b'',108960,0.769944259081756,0.5361735524164093,b'ARWD3OC1187FB3A666',,"Melbourne, Australia",,b'caaba574-dfbc-4681-8e56-19b5150897d2',Cut Copy,9070,b'',0,0,b'Bright Like Neon Love',10630,0.859349894131751,SOQFNLE12A6701F952,b'Future',7485
6030,22050,9eb830cb446d9a5fbaca155ab76517d1,0.0,184.94649,0.769,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.378,-10.133,1,0.519,182.944,108.977,1,0.025,b'TRAJNIL12903D15541',6030,b'',8770691,0.737037558041999,0.5392454183492504,b'AR050VJ1187B9B13A7',,,,b'37c78aeb-d196-42b5-b991-6afb4fc9bc2e',Dead Kennedys,6004,b'',0,0,b'Punk of Anagram',792923,,SOUPBKQ12AC4689EB8,b'Kill the Poor',94403
6031,22050,68bb08a60c4d4e6e2ec46d62644eb77f,0.0,298.52689,3.239,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.333,-11.813,0,0.444,284.415,98.974,4,0.382,b'TRAJNCR12903CEBAA1',6031,b'',8112126,0.6402875568801327,0.4321725641468849,b'ARNBV1X1187B996249',,,,b'dd4586a0-ee49-4616-8a69-1916cd6d5923',Alex,28115,b'',0,0,b'Meraviglioso',732290,,SONBHYT12AC468A58B,"b""Cumpagno 'e cella""",16974
6032,22050,c3950bc7a5138a140c517560dd4ca0f7,0.0,228.49261,0.467,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.565,-7.917,1,0.599,222.348,104.12,3,0.68,b'TRAJLRX128F4271A2C',6032,b'',2877474,0.5247000411070547,0.38976551809145177,b'AR8EDG51187FB41A08',,,,b'9ee12319-bfdb-4b63-a0b3-a7968a664a6c',Gary Hobbs,51164,b'',0,0,b'30 Del Recuerdo',265858,0.30977463966835117,SOXGTSO12A6D4F8FC4,b'So\xc3\xb1ando En Ti',23683
6033,22050,280f3cfff4f0bc5c5e34bea494589084,0.0,254.9024,6.142,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671,-6.41,1,0.472,240.35,93.99,4,0.499,b'TRAJLET128F42184C5',6033,b'',2488158,0.4507431775216858,0.3312149897920565,b'AR1DGSO1187FB59B15',,,,b'fe4e71a9-ddb9-47b5-9e2e-ec53862a91c6',Eddie Turner,-1,b'',0,0,b'Rise',227650,0.0,SOMARVB12A6D4FAE82,b'Secret',174717
6034,22050,c3b56159d8c0d8cee0b3de212e410285,0.0,294.73914,2.664,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.538,-10.647,0,0.585,267.738,101.303,4,1.0,b'TRAJLOY128F92E4EAF',6034,b'',5289365,0.6313365042114676,0.440056503416159,b'AR4W2E01187FB416AC',43.64856,"Toronto, Ontario, Canada",-79.38533,b'f75cbb81-e419-4146-9eed-d6fa69a5a267',Saga,209007,b'',0,0,b'Remember When - The very Best of Saga',476351,0.26586104921065007,SOQQHZK12A8C144617,b'Believe',173535
6035,22050,706f85c2bb2aa01f2f114ab2ff4ba751,0.0,214.30812,4.383,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.798,-10.304,1,0.408,207.906,171.463,4,0.815,b'TRAJLNF128F422658C',6035,b'',2553183,0.366302894628521,0.0,b'ARLMRES11F4C83E1E1',44.11559,Oregon,-120.51484,b'',Barbara Lusch,-1,b'',0,0,b'Barbara Lusch',232781,0.0,SOHKJEN12A81C23935,b'Come On-a My House',179454
6036,22050,aecbfdd7ba3d14a89ad64e54107ddc81,0.0,168.33261,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.002,-7.661,0,0.084,158.848,116.009,4,0.586,b'TRAJLYW128F9313A2F',6036,b'',5969566,0.42338584679609104,0.36700796149333836,b'AR8LD3R1187FB4D08F',30.9742,Louisiana,-91.52382,b'22474393-579b-414c-aa24-d74598f193f7',C.C. Adcock,-1,b'',0,0,b'Lafayette Marquis_ The',539324,0.4923941963289651,SOWFICG12AB0181787,b'Loaded Gun',398782
6037,22050,73b4bedc691590e9aaa0b3c7766946af,0.0,236.09424,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.568,-11.326,0,0.657,233.111,119.035,4,0.655,b'TRAJLEC128F93385A1',6037,b'',6121894,0.6174214066397045,0.44925387694771113,b'AR7GOK91187FB455F5',48.85692,"Paris, France",2.34121,b'0b3819e6-3fa1-4a50-a84c-f2a62643185d',Jean-Jacques Goldman,26966,b'',0,0,b'Live 98 En Passant',553563,,SORBLTE12A8AE47D0F,b'La Vie Par Procuration',88418
6038,22050,0ae2f80ca5aa69d517b2baeb4aa3cb63,0.0,282.09587,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.765,-25.038,1,0.707,267.825,128.251,1,0.0,b'TRAJLGV128F4232684',6038,b'',1346255,0.44492124991776066,0.3184586233333446,b'AR76YOD1187FB46B24',40.71455,"New York, NY",-74.00712,b'd63cbb12-0d16-4fd5-8fbf-a57dc8ddfe83',Joshua Rifkin,48798,b'',0,0,b'Scott Joplin Piano Rags',129766,,SOHDWYM12A8151AF55,b'Fig Leaf Rag  (LP Version)',102462
6039,22050,62869c923f732843d15fe6f088dd6379,0.0,222.06649,0.069,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.165,-4.744,1,0.399,222.066,99.374,4,0.214,b'TRAJLKH128F422C613',6039,b'',2578290,0.47736475248353516,0.33750728916593725,b'ARCCRTI11F4C845308',,,,b'',White Heart,86428,b'',0,0,b'Righteous Rock: Classic Christian Hair Bands',234939,0.5033812362063191,SOVAPNH12A8AE46E05,b'Nothing But The Best',30101
6040,22050,8f810798815a8461b2d1664a8e4ada1f,0.0,240.5873,0.316,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.013,-5.715,0,0.259,237.221,97.015,4,1.0,b'TRAJLSJ12903CC49A6',6040,b'',7951668,0.4391513754413694,0.29966742755216763,b'ARUBDNK11F50C4F28B',,,,b'',Vrse Murphy,-1,b'',0,0,b'Martini Breaks',716926,,SOSFOAG12AB018C8A0,b'Cremona (Instrumental)',351647
6041,22050,a9e9c044d0b595e4a813ef0d699b472b,0.0,670.04036,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.426,-15.469,1,0.479,670.04,144.737,4,0.278,b'TRAJLIV128F42882D8',6041,b'',1743656,0.26289641216909604,0.3075702943770519,b'AREEUJE1241B9C773F',,,,b'',Art Blakey's Jazz Messengers,19281,b'',0,0,"b""Art Blakey's Jazz Messengers_ Lausanne 1960 Part 2 / Swiss Radio Days_ Jazz Series Vol.6""",164547,,SOTZSWX12A8C13BF03,b'A Night in Tunisia',104082
6042,22050,280eba922b02f5bf102656c086ec8c99,0.0,293.53751,5.59,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.157,-12.359,1,0.493,280.892,146.454,3,0.96,b'TRAJLOR128F428CCC9',6042,b'',3333797,0.7370012768920197,0.504964405986607,b'ARXPDRB1187B9AD0B1',41.88415,"Chicago, IL",-87.63241,b'd135874d-9cae-4fef-97e3-36acbd9f5a26',Patti Smith,1238,b'',0,0,b'Gone Again',297093,0.7367369862701207,SOQDFVR12A8C13A3EF,b'Wing',2003
6043,22050,0267267bd3ddfcf5fb2a8fa69fb768e7,0.0,541.51791,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.072,-8.71,1,0.301,536.967,149.864,4,0.059,b'TRAJLJY12903CAF344',6043,b'',8826919,0.5224904505095161,0.35028551221922216,b'ARCCK7B1187B994F9D',,,,b'1a1d13b8-5676-40fb-807c-c4c7ed9d9833',Paul Glazby,-1,b'',0,0,b'Beautiful',797645,0.0,SOYETRS12AB018A8F2,b'Beautiful',13994
6044,22050,2a954121a98dd414cc6b39ce00200fd3,0.0,322.66404,0.189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.399,-7.737,0,0.264,315.466,156.948,3,1.0,b'TRAJKIG128F92D9132',6044,b'',3640458,0.6216169217184164,0.4484597679046489,b'ARW2DG51187B9A170F',44.81187,"Belgrade, Yugoslavia",20.46414,b'c736d2e3-b1d2-4ae7-8f83-63af4e1c1de1',Ana Popovic,147187,b'',0,0,b'Still Making History',323348,0.40790171721807383,SORBDNB12AAF3B1B4E,b'U Complete Me (Blues Version - Bonus Track)',251526
6045,22050,0846cb46ad28a9947a5b70769c522e24,0.0,254.51057,2.81,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.347,-3.858,0,0.567,250.973,104.99,3,0.792,b'TRAJKTV128F1453E3C',6045,b'',217513,0.8228432547721751,0.5314367365425635,b'ARZXTEY1187B9997A7',,"New York, NY [Harlem]",,b'bea235a0-db63-44b1-881e-264d25791f5a',Juelz Santana / Bezel,-1,b'',0,0,"b""What The Game's Been Missing!""",20903,0.476435219642529,SOQDEXL12A6D4F7004,b'Violence',14716
6046,22050,0b390a1df4e335ec6e4d396722736425,0.0,164.57098,0.131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.66,-7.453,1,0.632,146.39,145.343,4,0.178,b'TRAJKQP128F427831F',6046,b'',2318632,0.5760441727172667,0.360829937368727,b'ARMT23H1187B995083',29.42449,"SAN ANTONIO, Texas",-98.49462,b'9be6d6ad-950d-45d3-825c-9408f82c7c8d',Emilio,100166,b'',0,0,"b""It's On The House""",212957,,SOWVIKJ12A8C13CE3C,b'Stuck On Your Love',17254
6047,22050,ebf088b203b20a1e370b84c7ac646b08,0.0,126.69342,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.527,-14.527,1,0.466,120.32,117.236,3,0.573,b'TRAJKXO12903CB5B7D',6047,b'',7402077,0.5934960438312681,0.4048973354801111,b'ARPBNLO1187FB3D52F',40.71455,"New York, NY",-74.00712,b'2f2f7eb6-37c3-446e-8288-f88f76295c2a',Tiny Tim,19253,b'',0,0,b'Tip Toe Throught The Tulips',667653,0.0,SOTQWRG12AB0188A9E,b'Baby Face',23825
6048,22050,e79384312b1381c605b87d2b666f9f33,0.0,231.18322,0.356,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.426,-8.029,1,0.583,226.035,90.038,3,1.0,b'TRAJKMI128F4281107',6048,b'',3284327,0.620868047719365,0.37897186363589425,b'ARQKXX41187FB4EB0E',,,,b'c543f4b7-189d-4be2-8a62-d9f67a9db3ce',Baby D,-1,b'',0,0,b'Garage Classics Volume II Summer Edition',292859,,SOIAJRZ12A8C136212,b'Let Me Be Your Fantasy',199858
6049,22050,5f87c78f695d0c2cf2a59aa45b72da97,0.0,215.562,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.567,-6.433,1,0.483,210.112,111.953,4,1.0,b'TRAJKNA128F423EA49',6049,b'',1421960,0.4449264128834222,0.3448144687039853,b'ARQDYV0119B866800F',,,,b'77e2ffd8-1c3a-4f55-a93e-1b1bd0c342aa',Gertrudis,24454,b'',0,0,b'Teta',137257,,SOTKPYP12A8AE46BBE,b'La Nit De Reis',107743
6050,22050,6e027e8f0932de73675e832bde363790,0.0,127.68608,0.189,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.386,-8.688,1,0.489,120.721,85.261,4,0.763,b'TRAJKWD12903CE38E5',6050,b'',8078896,0.35955926584091746,0.3294326643532808,b'ARIFOQ6119B866970E',,,,b'20a8b01a-d82e-4063-8f50-6f0263696dde',The Fontane Sisters,22463,b'',0,0,"b""Rock 'n' Roll Heaven - The Ultimate Collection - 125 Original Recordings""",729249,0.0,SOOVGLE12AB0189FE6,b'Seventeen (Digitally Remastered)',41026
6051,22050,0bfc72dd90c4724f440c4e46db86cd70,0.0,304.37832,0.182,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.525,-8.4,1,0.241,298.249,105.207,5,1.0,b'TRAJKTF128F9322470',6051,b'',5095211,0.45078719446134874,0.31503331359930864,b'ARHUEFT1187B989694',,,,b'76bdbf71-a74a-47f3-8276-d21bd5bd2dba',Lunasicc,-1,b'',0,0,b'A Million Words A Million Dollars',457741,0.0,SOJAXBV12AB018263D,"b""Cheddar Chasin'""",338678
6052,22050,c76327c55157ebe358599299ac2be621,0.0,214.04689,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.038,-10.696,1,0.311,214.047,126.482,4,0.01,b'TRAJKME12903CC41B8',6052,b'',7461859,0.37385062304422495,0.1489854809922737,b'AR107SB1187B9A79F9',,"Bézu, comme Superdupont, ne connait qu&#039;un pays : la France !",,b'85495572-8c41-4d3e-8e11-ba9142793adc',Bézu,-1,b'',0,0,b'Maxi danses 59 titres',673251,,SOLJVRY12AB018B60C,b'Viens boire un petit coup \xc3\xa0 la maison',304198
6053,22050,a41b991b5ee848f70ccabef0d1d0991f,0.0,231.07873,0.473,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.771,-8.456,1,0.56,222.685,85.375,4,0.352,b'TRAJKZZ128F4237B19',6053,b'',2002226,0.5358226097777689,0.3458002284002047,b'AR1XVTM1187B996D57',44.11559,Oregon,-120.51484,b'32870dd7-5d9c-4e05-beba-cf1e13d1ea9b',I Nuovi Angeli,20564,b'',0,0,b'I Nuovi Angeli Cantaitalia',184947,0.4267094754910437,SOWZBDU12A8AE48A29,b'Carovana',1698
6054,22050,2a42daeca9178a1729ba60e0afefc1f2,0.0,250.85342,0.119,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.215,-8.19,1,0.426,243.438,135.038,4,0.048,b'TRAJKXS128F42340B5',6054,b'',1355292,0.8119530400982676,0.5789935486635668,b'ARWA6NT1187FB3F15C',51.11655,"Crawley, England",-0.18703,b'69ee3720-a7cb-4402-b48d-a02c366f2bcf',The Cure,-1,b'',0,0,b'The Cure - Greatest Hits (Deluxe Sound & Vision) PAL',130922,,SOFYIZF12A81C1FF4E,b'Cut Here',258
6055,22050,365c583047361ca94f569aec87dc301a,0.0,409.70404,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.96,-5.516,1,0.739,404.596,125.016,4,0.266,b'TRAJJYB12903CE5A10',6055,b'',8087402,0.498537926700119,0.0,b'ARIYFYD1187FB3F0E5',,,,b'060a208f-fbf9-4cf0-9d1c-8dd21077f6a1',Anané,-1,b'',0,0,b'ANAN\xc3\x89SWORLD',730040,0.0,SOEGCMJ12A58A7B0E6,b'Plastic People (Original Mix)',544472
6056,22050,befce90c8ecb0d0f333c1c3dd4f9d17c,0.0,276.94975,0.421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.512,-9.716,0,0.669,266.217,102.739,4,1.0,b'TRAJJNB128F42A0A4F',6056,b'',3415380,0.5126871313265208,0.370628891638349,b'ARLAEJO1187B98DB85',,,,b'22d8f80a-6e2d-41cf-be36-104f5192ffcf',FU-Schnickens,8331,b'',0,0,b'Greatest Hits',302144,0.6068072928412985,SOQORHS12A8C13B8BD,b'Heavenly Father',236233
6057,22050,266a230558f4ffc0f2604087c3aa79c5,0.0,227.99628,0.138,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.043,-3.229,1,0.262,211.18,147.975,4,0.866,b'TRAJJBG128F148A7CA',6057,b'',494238,0.6076154905701617,0.3409151363029318,b'ARZQPE11187FB40939',,,,b'1ab5659c-aa39-479e-8920-92eaa98999fe',The Panic Channel,86010,b'',0,0,b'(ONe)',46254,0.5317220984213001,SOVXGLT12A6D4F952C,b'Awake',29680
6058,22050,ec38adedf6a9b566c946438900bc1236,0.0,537.25995,2.078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.53,-17.495,0,0.541,502.892,100.275,4,0.679,b'TRAJJMB128F426BF4E',6058,b'',956140,0.3749388559858205,0.0,b'ARBXODO1241B9C6C6F',,,,b'',Ismael Dueñas,-1,b'',0,0,b'Diversions',90459,0.0,SOWMUWV12A8C132F2B,b'You do something to me',71007
6059,22050,a94a4a879ba0621915c265d75e887855,0.0,321.30567,0.171,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,-7.253,0,0.194,299.746,149.939,4,0.114,b'TRAJJZZ128F930B88C',6059,b'',5935961,0.5179684456721637,0.35045449016341074,b'AREKZKE11F50C4A7D8',44.7272,Wisconsin,-90.10126,b'',Rocker-T,-1,b'',0,0,b'If Yu Luv Luv Show Ya Luv',536637,0.21508031850922793,SOFMTWO12AB0183C58,b'One Million Matches',251879
6060,22050,fcdfcbe89fcea94c820d19ef4bd39779,0.0,249.25995,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05,-6.57,1,0.338,242.486,115.005,4,0.669,b'TRAJJIG128F1474EF0',6060,b'',376386,0.6398833040929351,0.37549448349380743,b'ARF1E421187B9AF8C4',,,,b'62b6875e-f507-4f32-9e61-61e8eabc8877',El Gran Silencio,61860,b'',0,0,b'Super Riddim Internacional Volumen 1',35114,0.319565986882865,SONCUSG12A6D4F9316,b'Recordar Es Vivir',24232
6061,22050,ef4ca16aa425acb7feea9e0ab5cfe706,0.0,256.49587,0.235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847,-9.339,1,0.744,243.345,111.039,4,0.63,b'TRAJJCI12903CE53D7',6061,b'',9048972,0.564710159052268,0.4159376408281591,b'ARYZV2X1187B997BE7',,California - LA,,b'b6f93b66-30e7-4b9b-a70b-4fb82f8cb24c',Chris Standring,-1,b'',0,0,b'Groovalicious',819293,0.6420910376375009,SODPMBU12A58A7B076,b'Fat Tuesday',188694
6062,22050,bf95b2e89fe76a9c10f77c8a1360bdf4,0.0,182.69995,0.235,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.788,-18.526,1,0.531,177.197,108.188,1,0.0,b'TRAJJON128F426EB30',6062,b'',967373,0.5171263150356835,0.3601450565062343,b'ARKJVHY11E2835E76B',,Massachusetts,,b'b95e98f2-5511-4dc9-a089-444af424d74d',Sonny Terry & Brownie McGhee,69238,b'',0,0,b'Sonny Terry & Brownie McGhee_ Vol. B (1941)',91292,0.0,SOUESGM12A8C136D78,b'Try Me One More Time',8593
6063,22050,a97c19618301da095e66d6aec87a2aa2,0.0,120.86812,0.061,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.591,-10.33,1,0.536,120.868,187.323,1,0.0,b'TRAJJMN128F9321946',6063,b'',5092352,0.43232376829563846,0.29780931301476227,b'AR1F3IJ1187B9980B4',,,,b'5dbf3121-3258-4a78-b317-aa0a636ae958',The Galactic Heroes,-1,b'',0,0,b'How About San Francisco?',457510,0.2884816426560289,SOQCSHQ12AB0182F0F,b'Cherokee',338803
6064,22050,b822eae993bbc7f633f25ece9018baff,0.0,237.7922,2.252,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.228,-5.345,0,0.371,229.616,120.716,3,1.0,b'TRAJJPB128F1456D6A',6064,b'',232211,0.55205380333855,0.3413762676298949,b'AREB22L1187B9A4BCE',,,,b'428bdc7a-373c-4cd0-b3a7-1cec7ce868bf',Bad Azz,61516,b'',0,0,b'Personal Business (Explicit)',22455,0.26586104921065007,SOZBDWA12A6D4F7777,b'When You See Me',15867
6065,22050,1ab907dd44acb0c81fbae2a0973df4b1,0.0,193.59302,0.282,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.818,-11.08,1,0.706,188.488,85.2,4,0.0,b'TRAJCHY128EF349619',6065,b'',748847,0.5196863132705067,0.38238936993589595,b'AR25LGJ1187B9B2492',29.42449,"San Antonio, TX",-98.49462,b'b4745bd1-5db8-4523-8986-e09e3c1f3127',Sir Douglas Quintet,48323,b'',0,0,b'The Complete Mercury Masters',71408,0.0,SONURCP12A58A784D6,"b""She's About A Mover""",9546
6066,22050,41bdd0c0035afa65fe45b002d6b2afd2,0.0,339.33016,0.403,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.244,-7.018,1,0.431,330.286,84.769,5,0.63,b'TRAJCVY128F425EE35',6066,b'',3125788,0.3345427836570606,0.04903438084848781,b'AROIHOI122988FEB8E',,,,b'',Mario Rosenstock,-1,b'',0,0,b'Gift 2',281000,,SOJGVAK12A8AE46A93,b'Radio Roy II',15464
6067,22050,5ad897708259c767f259631590ae5fad,0.0,378.95791,0.856,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.138,-5.856,0,0.267,351.881,196.141,4,0.617,b'TRAJCBF128F931B8BF',6067,b'',6957881,0.6971741834274382,0.5275485822878766,b'ARPUEAL1187FB57814',,,,b'f8796712-19fd-49ca-9cc7-99c30215b3cd',Gov't Mule,14155,b'',0,0,b'By a Thread',626791,0.77657388291467,SOPWTLC12AB0184E34,b'Broke Down On The Brazos (Album)',7339
6068,22050,eb75871f21fa5a8ad6eae68785901a42,0.0,126.58893,0.131,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.504,-9.568,0,0.528,122.868,82.752,4,0.393,b'TRAJCDQ128F92C2B40',6068,b'',3536403,0.5557649996003,0.3765142312148788,b'ARXZIHJ1187B9A4ED9',41.94508,"Attleboro, MA",-71.28109,b'b84dfb67-c437-4ccc-b512-1073fd4612eb',Ray Conniff,8531,b'',0,0,b'Happiness Is',310929,0.0,SOKXISM12A8C14335E,b'Popsy',54504
6069,22050,b5be27133fe8c30879ce358f83f928a1,0.0,141.42649,0.892,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.781,-9.379,1,0.595,135.308,119.712,1,0.123,b'TRAJCJT128F4269E0C',6069,b'',3186899,0.552021062189785,0.3639301878559263,b'ARCBYJW1187FB51FD8',41.88415,"Chicago, IL",-87.63241,b'3f8b614b-cfc5-463e-a3f1-c6efdb26b443',Major Lance,12709,b'',0,0,b'The Very Best Of Major Lance',284620,0.46048484498641545,SOYVWTC12A8C135865,b'Come See',100563
6070,22050,81559ad4e4438753ede2eafaad8d1965,0.0,205.71383,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.692,-8.265,1,0.454,201.253,104.448,4,0.759,b'TRAJCYW128F92EEC32',6070,b'',6773455,0.2795316829579987,0.0,b'ARYLG3I119B8668696',,,,b'49dcac74-58e0-4fed-aa33-caedc5100c37',Rockin' Dopsie_ Jr.,-1,b'',0,0,b'Ultimate Mardi Gras',609492,0.3135621142479342,SOZZWBA12A8C13F403,b'Down at the Mardi Gras',179268
6071,22050,b846fb768080850fbe84326d515ad4fd,0.0,267.75465,0.682,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.0,-5.136,0,0.095,250.346,102.008,4,0.506,b'TRAJCVA128F426C51D',6071,b'',2855689,0.2083739731439508,0.0,b'ARFJXTS11F4C83E24E',,,,b'c1cc23f6-4c10-4508-bf16-5c7e0e8c9ce3',Defect & Quixotic,-1,b'',0,0,b'Return Of The DJ 5.5 Optimized',252213,0.4359541449935655,SOADZHL12A8C13CE75,b'WristStraining Order',204033
6072,22050,84c5851d4180676560334a1a370eba3d,0.0,189.20444,0.27,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646,-9.113,0,0.573,173.267,107.932,4,0.674,b'TRAJCIR128F146ABA7',6072,b'',322473,0.6129125729004771,0.39599952273493794,b'ARHTRR71187B98F305',,,,b'4ebf21af-d8c8-4536-a3ba-a84b0f6a33b8',Michelle Tumes,44165,b'',0,0,b'Center Of My Universe',29258,,SOJHUPK12A6D4F69DC,b'Christe Eleison (Christ Have Mercy) (Center Of My Universe Album Version)',19776
6073,22050,2e0b04e8c296237d3112789164645bdf,0.0,268.06812,0.583,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.639,-5.051,1,0.592,255.106,129.97,1,0.0,b'TRAJCZE128E0785987',6073,b'',79090,0.7680042347735891,0.5608197692618571,b'ARHRY5S1187B99B96F',32.61436,Alabama,-86.68073,b'8ac9e35c-e92d-4030-99ef-ba4127b1555c',Static-X,12924,b'',0,0,b'Beneath...Between...Beyond...',7801,0.7101436595606722,SOWLAHO12A6701E3D1,b'Love Dump (Demo Version)',4040
